LOGGING STARTED
robot_main , [MAIN_LOOP] 567993630339 | kalman_calibration | [1.2179804475213112,-0.0035149185805913793]
robot_main , [CONTROLLER] 567993634979 | speed_controller | [0.0,6.59375,0.2401688899295491]
robot_main , [CONTROLLER] 567993634979 | stability_controller | [0.2401688899295491,-0.2986061431245979,0.6991544424033282]
robot_main , [MAIN_LOOP] 567993635030 | robot_frequency | [216.1073221860125,14,216.7197043085059]
robot_main , [CONTROLLER] 567993635030 | speed_controller | [0.0,5.279296875,0.17234467431950318]
robot_main , [CONTROLLER] 567993635030 | stability_controller | [0.17234467431950318,-0.22095200384973027,2.2475755930717165]
robot_main , [MAIN_LOOP] 567993635081 | robot_frequency | [215.66915533452368,25,216.7197043085059]
robot_main , [CONTROLLER] 567993635081 | speed_controller | [0.0,6.208984375,0.24561135823466748]
robot_main , [CONTROLLER] 567993635081 | stability_controller | [0.24561135823466748,-0.2611977926580506,64.84181673190238]
robot_main , [MAIN_LOOP] 567993635132 | robot_frequency | [216.10585737044755,36,216.7197043085059]
robot_main , [CONTROLLER] 567993635132 | speed_controller | [0.0,9.63671875,0.4857614985311025]
robot_main , [CONTROLLER] 567993635132 | stability_controller | [0.4857614985311025,-0.2734617844552049,32.44797548547035]
robot_main , [MAIN_LOOP] 567993635182 | robot_frequency | [216.03268467577968,47,216.7197043085059]
robot_main , [CONTROLLER] 567993635182 | speed_controller | [0.0,11.87890625,0.657026449409555]
robot_main , [CONTROLLER] 567993635182 | stability_controller | [0.657026449409555,-0.15527719393068148,5.317971948807802]
robot_main , [MAIN_LOOP] 567993635233 | robot_frequency | [216.16202661311283,58,216.7197043085059]
robot_main , [CONTROLLER] 567993635233 | speed_controller | [0.0,11.0859375,0.6383228764308237]
robot_main , [CONTROLLER] 567993635233 | stability_controller | [0.6383228764308237,0.00364284024021069,-41.78368970167414]
robot_main , [MAIN_LOOP] 567993635284 | robot_frequency | [216.27031335922388,69,216.7197043085059]
robot_main , [CONTROLLER] 567993635284 | speed_controller | [0.0,10.74609375,0.6461898777869151]
robot_main , [CONTROLLER] 567993635284 | stability_controller | [0.6461898777869151,0.02264682017157821,25.05656000087929]
robot_main , [MAIN_LOOP] 567993635335 | robot_frequency | [216.39086055063711,80,216.7197043085059]
robot_main , [CONTROLLER] 567993635335 | speed_controller | [0.0,13.65234375,0.862123509003091]
robot_main , [CONTROLLER] 567993635335 | stability_controller | [0.862123509003091,0.02493219382697546,85.63773978454978]
robot_main , [MAIN_LOOP] 567993635385 | robot_frequency | [216.32821355205854,91,216.7197043085059]
robot_main , [CONTROLLER] 567993635385 | speed_controller | [0.0,16.609375,1.091237271779924]
robot_main , [CONTROLLER] 567993635385 | stability_controller | [1.091237271779924,0.0991074323810577,46.380305354274824]
robot_main , [MAIN_LOOP] 567993635436 | robot_frequency | [217.24256808719403,1,216.39400592845246]
robot_main , [CONTROLLER] 567993635436 | speed_controller | [0.0,18.8046875,1.2803160199725623]
robot_main , [CONTROLLER] 567993635436 | stability_controller | [1.2803160199725623,0.2333128130494017,8.698713462895354]
robot_main , [MAIN_LOOP] 567993635487 | robot_frequency | [216.72746177766035,12,216.39400592845246]
robot_main , [CONTROLLER] 567993635487 | speed_controller | [0.0,18.3359375,1.299263665321059]
robot_main , [CONTROLLER] 567993635487 | stability_controller | [1.299263665321059,0.4104587510581573,-16.529128036866787]
robot_main , [MAIN_LOOP] 567993635538 | robot_frequency | [216.7206632032216,23,216.39400592845246]
robot_main , [CONTROLLER] 567993635538 | speed_controller | [0.0,17.796875,1.3138399941835173]
robot_main , [CONTROLLER] 567993635538 | stability_controller | [1.3138399941835173,0.5151256864802851,-10.267471992248693]
robot_main , [MAIN_LOOP] 567993635589 | robot_frequency | [216.1782737141463,34,216.39400592845246]
robot_main , [CONTROLLER] 567993635589 | speed_controller | [0.0,18.8125,1.4291466002285103]
robot_main , [CONTROLLER] 567993635589 | stability_controller | [1.4291466002285103,0.5695562369299696,50.06947013024723]
robot_main , [MAIN_LOOP] 567993635640 | robot_frequency | [216.40951472285755,45,216.39400592845246]
robot_main , [CONTROLLER] 567993635640 | speed_controller | [0.0,21.6796875,1.66375765638031]
robot_main , [CONTROLLER] 567993635640 | stability_controller | [1.66375765638031,0.6280294882332776,67.60141054931023]
robot_main , [MAIN_LOOP] 567993635691 | robot_frequency | [216.0599062345753,56,216.39400592845246]
robot_main , [CONTROLLER] 567993635691 | speed_controller | [0.0,23.71875,1.8555126312233128]
robot_main , [CONTROLLER] 567993635691 | stability_controller | [1.8555126312233128,0.769131742860324,-2.01445265137966]
robot_main , [MAIN_LOOP] 567993635742 | robot_frequency | [216.21922876599075,67,216.39400592845246]
robot_main , [CONTROLLER] 567993635742 | speed_controller | [0.0,24.7734375,1.98997260179907]
robot_main , [CONTROLLER] 567993635742 | stability_controller | [1.98997260179907,0.8855582144045404,20.695855031235645]
robot_main , [MAIN_LOOP] 567993635792 | robot_frequency | [216.29842247728857,78,216.39400592845246]
robot_main , [CONTROLLER] 567993635792 | speed_controller | [0.0,24.234375,2.0197792143931235]
robot_main , [CONTROLLER] 567993635792 | stability_controller | [2.0197792143931235,1.0969559713902008,-53.45633408803498]
robot_main , [MAIN_LOOP] 567993635843 | robot_frequency | [216.4134099810226,89,216.39400592845246]
robot_main , [CONTROLLER] 567993635843 | speed_controller | [0.0,23.2734375,2.022177184710055]
robot_main , [CONTROLLER] 567993635843 | stability_controller | [2.022177184710055,1.18180790650725,16.92330947114224]
robot_main , [MAIN_LOOP] 567993635894 | robot_frequency | [216.49808459669146,100,216.39400592845246]
robot_main , [CONTROLLER] 567993635894 | speed_controller | [0.0,24.140625,2.1430931801300117]
robot_main , [CONTROLLER] 567993635894 | stability_controller | [2.1430931801300117,1.290651057110058,16.84343658116412]
robot_main , [MAIN_LOOP] 567993635944 | robot_frequency | [216.16829319937915,10,216.49808459669146]
robot_main , [CONTROLLER] 567993635944 | speed_controller | [0.0,25.5625,2.297856838689893]
robot_main , [CONTROLLER] 567993635944 | stability_controller | [2.297856838689893,1.3691458349378782,48.02105738194693]
robot_main , [MAIN_LOOP] 567993635995 | robot_frequency | [216.30807503989257,21,216.49808459669146]
robot_main , [CONTROLLER] 567993635995 | speed_controller | [0.0,27.0,2.4606501774012663]
robot_main , [CONTROLLER] 567993635995 | stability_controller | [2.4606501774012663,1.4987355705167804,9.347521016927182]
robot_main , [MAIN_LOOP] 567993636046 | robot_frequency | [216.65806762888977,32,216.49808459669146]
robot_main , [CONTROLLER] 567993636046 | speed_controller | [0.0,26.734375,2.4926328125]
robot_main , [CONTROLLER] 567993636046 | stability_controller | [2.4926328125,1.665886473016348,-12.62542899437379]
robot_main , [MAIN_LOOP] 567993636097 | robot_frequency | [216.42847614139697,43,216.49808459669146]
robot_main , [CONTROLLER] 567993636097 | speed_controller | [0.0,23.34375,2.277328125]
robot_main , [CONTROLLER] 567993636097 | stability_controller | [2.277328125,1.8233737515825656,-142.9763811308942]
robot_main , [MAIN_LOOP] 567993636147 | robot_frequency | [216.62929715334957,54,216.49808459669146]
robot_main , [CONTROLLER] 567993636147 | speed_controller | [0.0,18.5625,1.97371875]
robot_main , [CONTROLLER] 567993636147 | stability_controller | [1.97371875,1.836702188851277,-6.514014040665144]
robot_main , [MAIN_LOOP] 567993636198 | robot_frequency | [216.56579854790718,65,216.49808459669146]
robot_main , [CONTROLLER] 567993636198 | speed_controller | [0.0,20.5078125,2.09724609375]
robot_main , [CONTROLLER] 567993636198 | stability_controller | [2.09724609375,1.7161641584332674,40.226823336558844]
robot_main , [MAIN_LOOP] 567993636249 | robot_frequency | [216.66022722906152,76,216.49808459669146]
robot_main , [CONTROLLER] 567993636249 | speed_controller | [0.0,24.4765625,2.3492617187500002]
robot_main , [CONTROLLER] 567993636249 | stability_controller | [2.3492617187500002,1.7123401435291816,42.57544150715393]
robot_main , [MAIN_LOOP] 567993636300 | robot_frequency | [216.65472526580356,87,216.49808459669146]
robot_main , [CONTROLLER] 567993636300 | speed_controller | [0.0,24.203125,2.3318984375]
robot_main , [CONTROLLER] 567993636300 | stability_controller | [2.3318984375,1.8573461713749704,-71.20672008984418]
robot_main , [MAIN_LOOP] 567993636351 | robot_frequency | [216.57374254686022,98,216.49808459669146]
robot_main , [CONTROLLER] 567993636351 | speed_controller | [0.0,20.4140625,2.09129296875]
robot_main , [CONTROLLER] 567993636351 | stability_controller | [2.09129296875,1.9296017949815134,-13.04860825461528]
robot_main , [MAIN_LOOP] 567993636402 | robot_frequency | [215.83686496197313,8,216.59092565846916]
robot_main , [CONTROLLER] 567993636402 | speed_controller | [0.0,19.3515625,2.0238242187499997]
robot_main , [CONTROLLER] 567993636402 | stability_controller | [2.0238242187499997,1.8744579522684393,13.594157788607669]
robot_main , [MAIN_LOOP] 567993636452 | robot_frequency | [216.1106892669526,19,216.59092565846916]
robot_main , [CONTROLLER] 567993636452 | speed_controller | [0.0,20.90625,2.1225468750000003]
robot_main , [CONTROLLER] 567993636452 | stability_controller | [2.1225468750000003,1.795374512733195,49.4783914629698]
robot_main , [MAIN_LOOP] 567993636503 | robot_frequency | [216.48969652930094,30,216.59092565846916]
robot_main , [CONTROLLER] 567993636503 | speed_controller | [0.0,22.0703125,2.19646484375]
robot_main , [CONTROLLER] 567993636503 | stability_controller | [2.19646484375,1.8450097941924328,-9.584633297366501]
robot_main , [MAIN_LOOP] 567993636554 | robot_frequency | [216.55122762834142,41,216.59092565846916]
robot_main , [CONTROLLER] 567993636554 | speed_controller | [0.0,19.3671875,2.0248164062500003]
robot_main , [CONTROLLER] 567993636554 | stability_controller | [2.0248164062500003,1.9371520995020588,-105.4374795924346]
robot_main , [MAIN_LOOP] 567993636605 | robot_frequency | [216.42582412666746,52,216.59092565846916]
robot_main , [CONTROLLER] 567993636605 | speed_controller | [0.0,16.359375,1.8338203124999999]
robot_main , [CONTROLLER] 567993636605 | stability_controller | [1.8338203124999999,1.9327400146718927,-23.758367409184086]
robot_main , [MAIN_LOOP] 567993636656 | robot_frequency | [216.33560133335172,63,216.59092565846916]
robot_main , [CONTROLLER] 567993636656 | speed_controller | [0.0,15.91796875,1.8057910156249999]
robot_main , [CONTROLLER] 567993636656 | stability_controller | [1.8057910156249999,1.8631438235225635,16.78241109021623]
robot_main , [MAIN_LOOP] 567993636707 | robot_frequency | [216.34260971093516,74,216.59092565846916]
robot_main , [CONTROLLER] 567993636707 | speed_controller | [0.0,17.8671875,1.92956640625]
robot_main , [CONTROLLER] 567993636707 | stability_controller | [1.92956640625,1.7987915483254107,30.919140064843383]
robot_main , [MAIN_LOOP] 567993636757 | robot_frequency | [216.4017354763879,85,216.59092565846916]
robot_main , [CONTROLLER] 567993636757 | speed_controller | [0.0,18.6953125,1.98215234375]
robot_main , [CONTROLLER] 567993636757 | stability_controller | [1.98215234375,1.8405754698515149,-31.148294401942493]
robot_main , [MAIN_LOOP] 567993636808 | robot_frequency | [216.45287233438998,96,216.59092565846916]
robot_main , [CONTROLLER] 567993636808 | speed_controller | [0.0,16.6953125,1.85515234375]
robot_main , [CONTROLLER] 567993636808 | stability_controller | [1.85515234375,1.9104692418895879,-23.934400662878822]
robot_main , [MAIN_LOOP] 567993636859 | robot_frequency | [217.2071338540416,6,216.44384719577414]
robot_main , [CONTROLLER] 567993636859 | speed_controller | [0.0,13.84765625,1.674326171875]
robot_main , [CONTROLLER] 567993636859 | stability_controller | [1.674326171875,1.883655132797648,-36.277930658895954]
robot_main , [MAIN_LOOP] 567993636910 | robot_frequency | [216.93573988669823,17,216.44384719577414]
robot_main , [CONTROLLER] 567993636910 | speed_controller | [0.0,15.01953125,1.748740234375]
robot_main , [CONTROLLER] 567993636910 | stability_controller | [1.748740234375,1.769582074361178,48.16156843162386]
robot_main , [MAIN_LOOP] 567993636960 | robot_frequency | [216.96072045665056,28,216.44384719577414]
robot_main , [CONTROLLER] 567993636960 | speed_controller | [0.0,17.0625,1.87846875]
robot_main , [CONTROLLER] 567993636960 | stability_controller | [1.87846875,1.7602391519849545,-7.242576608027026]
robot_main , [MAIN_LOOP] 567993637011 | robot_frequency | [216.62167507660183,39,216.44384719577414]
robot_main , [CONTROLLER] 567993637011 | speed_controller | [0.0,14.73046875,1.730384765625]
robot_main , [CONTROLLER] 567993637011 | stability_controller | [1.730384765625,1.906902731738312,-115.2425756848107]
robot_main , [MAIN_LOOP] 567993637062 | robot_frequency | [216.53169037131846,50,216.44384719577414]
robot_main , [CONTROLLER] 567993637062 | speed_controller | [0.0,11.23828125,1.508630859375]
robot_main , [CONTROLLER] 567993637062 | stability_controller | [1.508630859375,1.8937139251182162,-21.920113028654274]
robot_main , [MAIN_LOOP] 567993637113 | robot_frequency | [216.35749581979343,61,216.44384719577414]
robot_main , [CONTROLLER] 567993637113 | speed_controller | [0.0,10.71875,1.475640625]
robot_main , [CONTROLLER] 567993637113 | stability_controller | [1.475640625,1.7820835527985612,26.796773806385456]
robot_main , [MAIN_LOOP] 567993637164 | robot_frequency | [216.48584471151506,72,216.44384719577414]
robot_main , [CONTROLLER] 567993637164 | speed_controller | [0.0,14.37890625,1.708060546875]
robot_main , [CONTROLLER] 567993637164 | stability_controller | [1.708060546875,1.6666010358827374,65.4803530813789]
robot_main , [MAIN_LOOP] 567993637215 | robot_frequency | [216.33129705747922,83,216.44384719577414]
robot_main , [CONTROLLER] 567993637215 | speed_controller | [0.0,14.99609375,1.747251953125]
robot_main , [CONTROLLER] 567993637215 | stability_controller | [1.747251953125,1.7741562067038503,-64.81577903465403]
robot_main , [MAIN_LOOP] 567993637266 | robot_frequency | [216.29382978758875,94,216.44384719577414]
robot_main , [CONTROLLER] 567993637266 | speed_controller | [0.0,10.72265625,1.475888671875]
robot_main , [CONTROLLER] 567993637266 | stability_controller | [1.475888671875,1.848373911459236,-49.71809664756356]
robot_main , [MAIN_LOOP] 567993637317 | robot_frequency | [213.342656115846,4,216.35244554354375]
robot_main , [CONTROLLER] 567993637317 | speed_controller | [0.0,8.17578125,1.3141621093749998]
robot_main , [CONTROLLER] 567993637317 | stability_controller | [1.3141621093749998,1.792471301776901,4.952458791975735]
robot_main , [MAIN_LOOP] 567993637368 | robot_frequency | [215.69704345312067,15,216.35244554354375]
robot_main , [CONTROLLER] 567993637368 | speed_controller | [0.0,9.19921875,1.379150390625]
robot_main , [CONTROLLER] 567993637368 | stability_controller | [1.379150390625,1.6849843808332845,32.51088900984236]
robot_main , [MAIN_LOOP] 567993637419 | robot_frequency | [215.87758963622966,26,216.35244554354375]
robot_main , [CONTROLLER] 567993637419 | speed_controller | [0.0,10.19140625,1.442154296875]
robot_main , [CONTROLLER] 567993637419 | stability_controller | [1.442154296875,1.6931346047417213,-13.694203016893564]
robot_main , [MAIN_LOOP] 567993637469 | robot_frequency | [216.13848100307032,37,216.35244554354375]
robot_main , [CONTROLLER] 567993637469 | speed_controller | [0.0,8.91796875,1.361291015625]
robot_main , [CONTROLLER] 567993637469 | stability_controller | [1.361291015625,1.7086843085124432,-49.48860975915966]
robot_main , [MAIN_LOOP] 567993637520 | robot_frequency | [216.3814095488934,48,216.35244554354375]
robot_main , [CONTROLLER] 567993637520 | speed_controller | [0.0,7.025390625,1.2411123046875]
robot_main , [CONTROLLER] 567993637520 | stability_controller | [1.2411123046875,1.7149471710982762,-20.316489216004477]
robot_main , [MAIN_LOOP] 567993637571 | robot_frequency | [216.35915156296699,59,216.35244554354375]
robot_main , [CONTROLLER] 567993637571 | speed_controller | [0.0,5.802734375,1.1634736328125]
robot_main , [CONTROLLER] 567993637571 | stability_controller | [1.1634736328125,1.6671332979786622,1.6807761213224524]
robot_main , [MAIN_LOOP] 567993637622 | robot_frequency | [216.2859257599083,70,216.35244554354375]
robot_main , [CONTROLLER] 567993637622 | speed_controller | [0.0,6.533203125,1.2098583984375]
robot_main , [CONTROLLER] 567993637622 | stability_controller | [1.2098583984375,1.5996257045810225,11.040804401667376]
robot_main , [MAIN_LOOP] 567993637673 | robot_frequency | [216.28651464010454,81,216.35244554354375]
robot_main , [CONTROLLER] 567993637673 | speed_controller | [0.0,6.203125,1.1888984375]
robot_main , [CONTROLLER] 567993637673 | stability_controller | [1.1888984375,1.6167587323435566,-18.021768186845364]
