LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629779 | kalman_calibration | [-33.04723633440943,2.4098633646912434e-4]
robot_main , [CONTROLLER] 567993634417 | speed_controller | [0.0,0.0,-0.7821928017743951]
robot_main , [CONTROLLER] 567993634417 | stability_controller | [-0.7821928017743951,-54.971329553507964,883.3253817946479]
robot_main , [MAIN_LOOP] 567993634468 | robot_frequency | [217.757245036506,2,216.76745761674272]
robot_main , [CONTROLLER] 567993634468 | speed_controller | [0.0,0.0,-0.7815782768085128]
robot_main , [CONTROLLER] 567993634468 | stability_controller | [-0.7815782768085128,-54.57246261986166,808.4285818044933]
robot_main , [MAIN_LOOP] 567993634518 | robot_frequency | [216.99222757919594,13,216.76745761674272]
robot_main , [CONTROLLER] 567993634518 | speed_controller | [0.0,1.1796875,-0.7061165262315416]
robot_main , [CONTROLLER] 567993634518 | stability_controller | [-0.7061165262315416,-54.01941540725543,1020.9499674590877]
robot_main , [MAIN_LOOP] 567993634569 | robot_frequency | [217.12795420457803,24,216.76745761674272]
robot_main , [CONTROLLER] 567993634569 | speed_controller | [0.0,0.0,-0.7810266824815416]
robot_main , [CONTROLLER] 567993634569 | stability_controller | [-0.7810266824815416,-53.49705212746084,360.12770204909407]
robot_main , [MAIN_LOOP] 567993634620 | robot_frequency | [216.98725618054414,35,216.76745761674272]
robot_main , [CONTROLLER] 567993634620 | speed_controller | [0.0,0.0,-0.7810266824815416]
robot_main , [CONTROLLER] 567993634620 | stability_controller | [-0.7810266824815416,-53.13031111883288,882.0083869547176]
robot_main , [MAIN_LOOP] 567993634671 | robot_frequency | [216.27916150231874,46,216.76745761674272]
robot_main , [CONTROLLER] 567993634671 | speed_controller | [0.0,0.0,-0.7805144066242728]
robot_main , [CONTROLLER] 567993634671 | stability_controller | [-0.7805144066242728,-52.59497558395888,374.98978339822696]
robot_main , [MAIN_LOOP] 567993634722 | robot_frequency | [216.43858821314748,57,216.76745761674272]
robot_main , [CONTROLLER] 567993634722 | speed_controller | [0.0,0.0,-0.7805594707570417]
robot_main , [CONTROLLER] 567993634722 | stability_controller | [-0.7805594707570417,-52.23722743585881,865.7410237807874]
robot_main , [MAIN_LOOP] 567993634773 | robot_frequency | [216.52772580672382,68,216.76745761674272]
robot_main , [CONTROLLER] 567993634773 | speed_controller | [0.0,0.0,-0.7805897107874384]
robot_main , [CONTROLLER] 567993634773 | stability_controller | [-0.7805897107874384,-51.72028409059709,388.3084028119701]
robot_main , [MAIN_LOOP] 567993634823 | robot_frequency | [216.58509077184306,79,216.76745761674272]
robot_main , [CONTROLLER] 567993634823 | speed_controller | [0.0,0.0,-0.7805417678078084]
robot_main , [CONTROLLER] 567993634823 | stability_controller | [-0.7805417678078084,-51.381182487700436,855.2613292157349]
robot_main , [MAIN_LOOP] 567993634874 | robot_frequency | [216.66816569702897,90,216.76745761674272]
robot_main , [CONTROLLER] 567993634874 | speed_controller | [0.0,0.0,-0.7803063051422505]
robot_main , [CONTROLLER] 567993634874 | stability_controller | [-0.7803063051422505,-50.89318561848792,818.2339152442297]
robot_main , [MAIN_LOOP] 567993634925 | robot_frequency | [0,0,216.5730422157508]
robot_main , [CONTROLLER] 567993634925 | speed_controller | [0.0,0.0,-0.7800499649081757]
robot_main , [CONTROLLER] 567993634925 | stability_controller | [-0.7800499649081757,-50.43247660161554,355.42545930511704]
robot_main , [MAIN_LOOP] 567993634976 | robot_frequency | [217.00055961933347,11,216.5730422157508]
robot_main , [CONTROLLER] 567993634976 | speed_controller | [0.0,0.0,-0.7797940283779898]
robot_main , [CONTROLLER] 567993634976 | stability_controller | [-0.7797940283779898,-50.11260708540162,828.9025890017359]
robot_main , [MAIN_LOOP] 567993635027 | robot_frequency | [215.8090275799027,22,216.5730422157508]
robot_main , [CONTROLLER] 567993635027 | speed_controller | [0.0,0.0,-0.7793076376278332]
robot_main , [CONTROLLER] 567993635027 | stability_controller | [-0.7793076376278332,-49.64519621463045,338.2232762003816]
robot_main , [MAIN_LOOP] 567993635078 | robot_frequency | [216.3290004879797,33,216.5730422157508]
robot_main , [CONTROLLER] 567993635078 | speed_controller | [0.0,0.0,-0.7790317551269108]
robot_main , [CONTROLLER] 567993635078 | stability_controller | [-0.7790317551269108,-49.34075351664332,819.0231852078576]
robot_main , [MAIN_LOOP] 567993635131 | robot_frequency | [214.78336700764766,44,216.5730422157508]
robot_main , [CONTROLLER] 567993635131 | speed_controller | [0.0,0.0,-0.7785622522889898]
robot_main , [CONTROLLER] 567993635131 | stability_controller | [-0.7785622522889898,-48.90223192383665,725.6202881520107]
robot_main , [MAIN_LOOP] 567993635181 | robot_frequency | [215.3040750568856,55,216.5730422157508]
robot_main , [CONTROLLER] 567993635181 | speed_controller | [0.0,0.0,-0.7783391041499708]
robot_main , [CONTROLLER] 567993635181 | stability_controller | [-0.7783391041499708,-48.4685262919172,777.1476950777404]
robot_main , [MAIN_LOOP] 567993635232 | robot_frequency | [215.6454302786019,66,216.5730422157508]
robot_main , [CONTROLLER] 567993635232 | speed_controller | [0.0,0.0,-0.7776399318389449]
robot_main , [CONTROLLER] 567993635232 | stability_controller | [-0.7776399318389449,-48.06095953299555,359.8545532943614]
robot_main , [MAIN_LOOP] 567993635282 | robot_frequency | [215.8859961421156,77,216.5730422157508]
robot_main , [CONTROLLER] 567993635282 | speed_controller | [0.0,0.0,-0.7776412041725561]
robot_main , [CONTROLLER] 567993635282 | stability_controller | [-0.7776412041725561,-47.78129267142052,792.2650454168897]
robot_main , [MAIN_LOOP] 567993635333 | robot_frequency | [215.93544922376532,88,216.5730422157508]
robot_main , [CONTROLLER] 567993635333 | speed_controller | [0.0,1.13671875,-0.704911640653433]
robot_main , [CONTROLLER] 567993635333 | stability_controller | [-0.704911640653433,-47.3744888989298,913.6252334872264]
robot_main , [MAIN_LOOP] 567993635384 | robot_frequency | [216.04871809990595,99,216.5730422157508]
robot_main , [CONTROLLER] 567993635384 | speed_controller | [0.0,0.0,-0.7770195947908887]
robot_main , [CONTROLLER] 567993635384 | stability_controller | [-0.7770195947908887,-46.98997739427533,372.64279656402675]
robot_main , [MAIN_LOOP] 567993635435 | robot_frequency | [216.96982992085708,9,216.06614339830284]
robot_main , [CONTROLLER] 567993635435 | speed_controller | [0.0,0.0,-0.7770891150370817]
robot_main , [CONTROLLER] 567993635435 | stability_controller | [-0.7770891150370817,-46.70310547030967,748.6383131492701]
robot_main , [MAIN_LOOP] 567993635486 | robot_frequency | [216.93277250572004,20,216.06614339830284]
robot_main , [CONTROLLER] 567993635486 | speed_controller | [0.0,0.0,-0.7770891150370817]
robot_main , [CONTROLLER] 567993635486 | stability_controller | [-0.7770891150370817,-46.33558666735112,380.01581804752857]
robot_main , [MAIN_LOOP] 567993635536 | robot_frequency | [216.86546432673583,31,216.06614339830284]
robot_main , [CONTROLLER] 567993635536 | speed_controller | [0.0,0.0,-0.7766019776167459]
robot_main , [CONTROLLER] 567993635536 | stability_controller | [-0.7766019776167459,-46.08925640729785,764.7645630904811]
robot_main , [MAIN_LOOP] 567993635587 | robot_frequency | [216.55885435146791,42,216.06614339830284]
robot_main , [CONTROLLER] 567993635587 | speed_controller | [0.0,0.0,-0.7761754588935664]
robot_main , [CONTROLLER] 567993635587 | stability_controller | [-0.7761754588935664,-45.71653230513371,356.38100027686176]
robot_main , [MAIN_LOOP] 567993635638 | robot_frequency | [216.68759889772915,53,216.06614339830284]
robot_main , [CONTROLLER] 567993635638 | speed_controller | [0.0,0.0,-0.7759421673719562]
robot_main , [CONTROLLER] 567993635638 | stability_controller | [-0.7759421673719562,-45.47837020987543,662.9134884470006]
robot_main , [MAIN_LOOP] 567993635689 | robot_frequency | [216.7524304484052,64,216.06614339830284]
robot_main , [CONTROLLER] 567993635689 | speed_controller | [0.0,0.0,-0.7759421673719562]
robot_main , [CONTROLLER] 567993635689 | stability_controller | [-0.7759421673719562,-45.12267243581335,721.9466562772764]
robot_main , [MAIN_LOOP] 567993635740 | robot_frequency | [216.79970394940153,75,216.06614339830284]
robot_main , [CONTROLLER] 567993635740 | speed_controller | [0.0,0.0,-0.775289659557785]
robot_main , [CONTROLLER] 567993635740 | stability_controller | [-0.775289659557785,-44.79500247669742,372.16550087621124]
robot_main , [MAIN_LOOP] 567993635790 | robot_frequency | [216.74897226549305,86,216.06614339830284]
robot_main , [CONTROLLER] 567993635790 | speed_controller | [0.0,0.0,-0.7751503683179407]
robot_main , [CONTROLLER] 567993635790 | stability_controller | [-0.7751503683179407,-44.5733939607303,741.172101645065]
robot_main , [MAIN_LOOP] 567993635841 | robot_frequency | [216.59867233092058,97,216.06614339830284]
robot_main , [CONTROLLER] 567993635841 | speed_controller | [0.0,0.0,-0.7751503683179407]
robot_main , [CONTROLLER] 567993635841 | stability_controller | [-0.7751503683179407,-44.23708019988307,707.959879389694]
robot_main , [MAIN_LOOP] 567993635892 | robot_frequency | [217.3216471491619,7,216.6211652601249]
robot_main , [CONTROLLER] 567993635892 | speed_controller | [0.0,0.0,-0.7750032342400309]
robot_main , [CONTROLLER] 567993635892 | stability_controller | [-0.7750032342400309,-43.93653766535676,384.4013386688121]
robot_main , [MAIN_LOOP] 567993635943 | robot_frequency | [217.0830354159045,18,216.6211652601249]
robot_main , [CONTROLLER] 567993635943 | speed_controller | [0.0,0.0,-0.7747581392231304]
robot_main , [CONTROLLER] 567993635943 | stability_controller | [-0.7747581392231304,-43.73130217290454,725.420191424997]
robot_main , [MAIN_LOOP] 567993635993 | robot_frequency | [216.8012729113101,29,216.6211652601249]
robot_main , [CONTROLLER] 567993635993 | speed_controller | [0.0,0.0,-0.7745586097838323]
robot_main , [CONTROLLER] 567993635993 | stability_controller | [-0.7745586097838323,-43.423935883852884,696.3959494402606]
robot_main , [MAIN_LOOP] 567993636044 | robot_frequency | [216.85493867008194,40,216.6211652601249]
robot_main , [CONTROLLER] 567993636044 | speed_controller | [0.0,0.2119579315185547,-0.7607864540189787]
robot_main , [CONTROLLER] 567993636044 | stability_controller | [-0.7607864540189787,-43.22736980588123,740.8153006162572]
robot_main , [MAIN_LOOP] 567993636095 | robot_frequency | [216.4123851447473,51,216.6211652601249]
robot_main , [CONTROLLER] 567993636095 | speed_controller | [0.0,0.9619140625,-0.7127048416498166]
robot_main , [CONTROLLER] 567993636095 | stability_controller | [-0.7127048416498166,-42.92533169476812,813.0676340584977]
robot_main , [MAIN_LOOP] 567993636146 | robot_frequency | [216.5666589993676,62,216.6211652601249]
robot_main , [CONTROLLER] 567993636146 | speed_controller | [0.0,0.0,-0.7733487378212905]
robot_main , [CONTROLLER] 567993636146 | stability_controller | [-0.7733487378212905,-42.70991108201506,683.60914190346]
robot_main , [MAIN_LOOP] 567993636197 | robot_frequency | [216.62730883245936,73,216.6211652601249]
robot_main , [CONTROLLER] 567993636197 | speed_controller | [0.0,0.0,-0.7731303566459267]
robot_main , [CONTROLLER] 567993636197 | stability_controller | [-0.7731303566459267,-42.433943230696535,383.12283230753457]
robot_main , [MAIN_LOOP] 567993636247 | robot_frequency | [216.7122869720492,84,216.6211652601249]
robot_main , [CONTROLLER] 567993636247 | speed_controller | [0.0,0.0,-0.7729435850032467]
robot_main , [CONTROLLER] 567993636247 | stability_controller | [-0.7729435850032467,-42.255969927757086,688.5891639711699]
robot_main , [MAIN_LOOP] 567993636298 | robot_frequency | [216.777341773895,95,216.6211652601249]
robot_main , [CONTROLLER] 567993636298 | speed_controller | [0.0,0.0,-0.7726941685592617]
robot_main , [CONTROLLER] 567993636298 | stability_controller | [-0.7726941685592617,-41.98121779934664,672.3972396340571]
robot_main , [MAIN_LOOP] 567993636349 | robot_frequency | [217.29227500928377,5,216.80942872360527]
robot_main , [CONTROLLER] 567993636349 | speed_controller | [0.0,0.0,-0.7726203953990153]
robot_main , [CONTROLLER] 567993636349 | stability_controller | [-0.7726203953990153,-41.72959708312212,350.9462286661622]
robot_main , [MAIN_LOOP] 567993636399 | robot_frequency | [216.71925259594659,16,216.80942872360527]
robot_main , [CONTROLLER] 567993636399 | speed_controller | [0.0,0.0,-0.7723375615203367]
robot_main , [CONTROLLER] 567993636399 | stability_controller | [-0.7723375615203367,-41.56349100861747,680.3040192946506]
robot_main , [MAIN_LOOP] 567993636450 | robot_frequency | [216.97468669759596,27,216.80942872360527]
robot_main , [CONTROLLER] 567993636450 | speed_controller | [0.0,0.0,-0.7723375615203367]
robot_main , [CONTROLLER] 567993636450 | stability_controller | [-0.7723375615203367,-41.30552297828811,661.7214446896559]
robot_main , [MAIN_LOOP] 567993636501 | robot_frequency | [217.04137938497837,38,216.80942872360527]
robot_main , [CONTROLLER] 567993636501 | speed_controller | [0.0,0.0,-0.7723375615203367]
robot_main , [CONTROLLER] 567993636501 | stability_controller | [-0.7723375615203367,-41.06669204816947,387.9056998277592]
robot_main , [MAIN_LOOP] 567993636551 | robot_frequency | [217.04868419703874,49,216.80942872360527]
robot_main , [CONTROLLER] 567993636551 | speed_controller | [0.0,0.0,-0.7722086189841175]
robot_main , [CONTROLLER] 567993636551 | stability_controller | [-0.7722086189841175,-40.91401177181377,630.6560184686855]
robot_main , [MAIN_LOOP] 567993636602 | robot_frequency | [216.98386832188507,60,216.80942872360527]
robot_main , [CONTROLLER] 567993636602 | speed_controller | [0.0,0.9091796875,-0.7140779008235804]
robot_main , [CONTROLLER] 567993636602 | stability_controller | [-0.7140779008235804,-40.67123702303263,769.4335490380452]
robot_main , [MAIN_LOOP] 567993636653 | robot_frequency | [216.95467567315808,71,216.80942872360527]
robot_main , [CONTROLLER] 567993636653 | speed_controller | [0.0,0.0,-0.7718108109798304]
robot_main , [CONTROLLER] 567993636653 | stability_controller | [-0.7718108109798304,-40.45191412135305,385.184362329483]
robot_main , [MAIN_LOOP] 567993636704 | robot_frequency | [216.747351027134,82,216.80942872360527]
robot_main , [CONTROLLER] 567993636704 | speed_controller | [0.0,0.0,-0.7717514463314546]
robot_main , [CONTROLLER] 567993636704 | stability_controller | [-0.7717514463314546,-40.28667794227558,643.0750082184692]
robot_main , [MAIN_LOOP] 567993636755 | robot_frequency | [216.80651146342623,93,216.80942872360527]
robot_main , [CONTROLLER] 567993636755 | speed_controller | [0.0,0.0,-0.7717514463314546]
robot_main , [CONTROLLER] 567993636755 | stability_controller | [-0.7717514463314546,-40.07750622496404,390.0136486326109]
robot_main , [MAIN_LOOP] 567993636805 | robot_frequency | [217.41176343809028,3,216.7583040961126]
robot_main , [CONTROLLER] 567993636805 | speed_controller | [0.0,0.0,-0.771532036507455]
robot_main , [CONTROLLER] 567993636805 | stability_controller | [-0.771532036507455,-39.94146911364921,679.6567429685659]
robot_main , [MAIN_LOOP] 567993636856 | robot_frequency | [216.63515345706864,14,216.7583040961126]
robot_main , [CONTROLLER] 567993636856 | speed_controller | [0.0,0.0,-0.7713759720682394]
robot_main , [CONTROLLER] 567993636856 | stability_controller | [-0.7713759720682394,-39.70998208105852,399.5471513340334]
robot_main , [MAIN_LOOP] 567993636907 | robot_frequency | [216.3169720398228,25,216.7583040961126]
robot_main , [CONTROLLER] 567993636907 | speed_controller | [0.0,0.0,-0.7710768822122739]
robot_main , [CONTROLLER] 567993636907 | stability_controller | [-0.7710768822122739,-39.58401480820944,659.079301292411]
robot_main , [MAIN_LOOP] 567993636958 | robot_frequency | [216.6534766565742,36,216.7583040961126]
robot_main , [CONTROLLER] 567993636958 | speed_controller | [0.0,0.0,-0.7710768822122739]
robot_main , [CONTROLLER] 567993636958 | stability_controller | [-0.7710768822122739,-39.373728911242154,629.1813377819299]
robot_main , [MAIN_LOOP] 567993637009 | robot_frequency | [216.7345496244606,47,216.7583040961126]
robot_main , [CONTROLLER] 567993637009 | speed_controller | [0.0,0.0,-0.7710768822122739]
robot_main , [CONTROLLER] 567993637009 | stability_controller | [-0.7710768822122739,-39.186951425761784,381.6036846798663]
robot_main , [MAIN_LOOP] 567993637059 | robot_frequency | [216.72657364508467,58,216.7583040961126]
robot_main , [CONTROLLER] 567993637059 | speed_controller | [0.0,0.0,-0.7710768822122739]
robot_main , [CONTROLLER] 567993637059 | stability_controller | [-0.7710768822122739,-39.066461558273154,651.8946390364878]
robot_main , [MAIN_LOOP] 567993637110 | robot_frequency | [216.61325133580777,69,216.7583040961126]
robot_main , [CONTROLLER] 567993637110 | speed_controller | [0.0,0.0,-0.7708564722289705]
