LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629750 | kalman_calibration | [-1.2547446067887749,2.1380283336932252e-4]
robot_main , [CONTROLLER] 567993634435 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634435 | stability_controller | [0.7949246558019278,0.4120751470286532,10.124940296097654]
robot_main , [MAIN_LOOP] 567993634485 | robot_frequency | [216.91529220914208,13,216.5728347581787]
robot_main , [CONTROLLER] 567993634485 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634485 | stability_controller | [0.7949246558019278,0.42414436212977885,-11.4701280290782]
robot_main , [MAIN_LOOP] 567993634536 | robot_frequency | [216.9397396296724,24,216.5728347581787]
robot_main , [CONTROLLER] 567993634536 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [MAIN_LOOP] 567993634587 | robot_frequency | [217.0044273870277,35,216.5728347581787]
robot_main , [CONTROLLER] 567993634587 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634587 | stability_controller | [0.7949246558019278,0.4428687445050362,-4.197626905954277]
robot_main , [MAIN_LOOP] 567993634638 | robot_frequency | [216.85080229773658,46,216.5728347581787]
robot_main , [CONTROLLER] 567993634638 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634638 | stability_controller | [0.7949246558019278,0.4570836284336949,5.311803662969306]
robot_main , [MAIN_LOOP] 567993634688 | robot_frequency | [216.83563051190964,57,216.5728347581787]
robot_main , [CONTROLLER] 567993634688 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634688 | stability_controller | [0.7949246558019278,0.4821674988422734,1.9802161679852177]
robot_main , [MAIN_LOOP] 567993634739 | robot_frequency | [216.90267867282745,68,216.5728347581787]
robot_main , [CONTROLLER] 567993634739 | speed_controller | [0.0,0.0,0.0,0.7949246558019278]
robot_main , [CONTROLLER] 567993634739 | stability_controller | [0.7949246558019278,0.516333055125215,1.8312468911233513]
robot_main , [MAIN_LOOP] 567993634790 | robot_frequency | [216.87614521758726,79,216.5728347581787]
robot_main , [CONTROLLER] 567993634790 | speed_controller | [0.0,0.0,-0.243408203125,0.7792944545391204]
robot_main , [CONTROLLER] 567993634790 | stability_controller | [0.7792944545391204,0.5419464541339194,21.91194392826383]
robot_main , [MAIN_LOOP] 567993634840 | robot_frequency | [216.90703054572143,90,216.5728347581787]
robot_main , [CONTROLLER] 567993634840 | speed_controller | [0.0,0.0,0.081329345703125,0.7998658556547482]
robot_main , [CONTROLLER] 567993634840 | stability_controller | [0.7998658556547482,0.5745880158980227,-15.068341981864968]
robot_main , [MAIN_LOOP] 567993634891 | robot_frequency | [0,0,216.93845767260544]
robot_main , [CONTROLLER] 567993634891 | speed_controller | [0.0,0.0,-1.0546875,0.7265557540747961]
robot_main , [CONTROLLER] 567993634891 | stability_controller | [0.7265557540747961,0.6192120926194247,-0.3863214205723835]
robot_main , [MAIN_LOOP] 567993634942 | robot_frequency | [216.93085571221891,11,216.93845767260544]
robot_main , [CONTROLLER] 567993634942 | speed_controller | [0.0,0.0,-2.095703125,0.6559948309624144]
robot_main , [CONTROLLER] 567993634942 | stability_controller | [0.6559948309624144,0.640732698507271,24.699946381105693]
robot_main , [MAIN_LOOP] 567993634993 | robot_frequency | [216.86184357414496,22,216.93845767260544]
robot_main , [CONTROLLER] 567993634993 | speed_controller | [0.0,0.0,-1.4931640625,0.6891089809054085]
robot_main , [CONTROLLER] 567993634993 | stability_controller | [0.6891089809054085,0.5981763463708831,17.422795072501838]
robot_main , [MAIN_LOOP] 567993635043 | robot_frequency | [216.80526317482094,33,216.93845767260544]
robot_main , [CONTROLLER] 567993635043 | speed_controller | [0.0,0.0,-1.37646484375,0.6931636803462445]
robot_main , [CONTROLLER] 567993635043 | stability_controller | [0.6931636803462445,0.6292969352743369,17.138544125612825]
robot_main , [MAIN_LOOP] 567993635094 | robot_frequency | [216.57503170414392,44,216.93845767260544]
robot_main , [CONTROLLER] 567993635094 | speed_controller | [0.0,0.0,-1.658203125,0.670784718838024]
robot_main , [CONTROLLER] 567993635094 | stability_controller | [0.670784718838024,0.6373878704218742,-36.075350693860514]
robot_main , [MAIN_LOOP] 567993635145 | robot_frequency | [216.70860279786604,55,216.93845767260544]
robot_main , [CONTROLLER] 567993635145 | speed_controller | [0.0,0.0,-1.76904296875,0.6589781363188214]
robot_main , [CONTROLLER] 567993635145 | stability_controller | [0.6589781363188214,0.6309171493413607,-0.58741390396885]
robot_main , [MAIN_LOOP] 567993635196 | robot_frequency | [216.67370763514066,66,216.93845767260544]
robot_main , [CONTROLLER] 567993635196 | speed_controller | [0.0,0.0,-1.4853515625,0.6723579815291144]
robot_main , [CONTROLLER] 567993635196 | stability_controller | [0.6723579815291144,0.5923896598289842,47.57706182903315]
robot_main , [MAIN_LOOP] 567993635246 | robot_frequency | [216.76937755041533,77,216.93845767260544]
robot_main , [CONTROLLER] 567993635246 | speed_controller | [0.0,0.0,-1.900390625,0.64201195669922]
robot_main , [CONTROLLER] 567993635246 | stability_controller | [0.64201195669922,0.6441934926232591,-12.753012825939678]
robot_main , [MAIN_LOOP] 567993635297 | robot_frequency | [216.7798833951451,88,216.93845767260544]
robot_main , [CONTROLLER] 567993635297 | speed_controller | [0.0,0.0,-2.9697265625,0.5676188308638797]
robot_main , [CONTROLLER] 567993635297 | stability_controller | [0.5676188308638797,0.6730909859398607,-1.7004390954040942]
robot_main , [MAIN_LOOP] 567993635348 | robot_frequency | [216.72383582014322,99,216.93845767260544]
robot_main , [CONTROLLER] 567993635348 | speed_controller | [0.0,0.0,0.05224609375,0.7539143472747221]
robot_main , [CONTROLLER] 567993635348 | stability_controller | [0.7539143472747221,0.542735803086095,-88.51648910876787]
robot_main , [MAIN_LOOP] 567993635399 | robot_frequency | [217.0817516480466,9,216.73213855874167]
robot_main , [CONTROLLER] 567993635399 | speed_controller | [0.0,0.0,-0.1290283203125,0.7430643945902218]
robot_main , [CONTROLLER] 567993635399 | stability_controller | [0.7430643945902218,0.5881116184723593,-47.41486466186161]
robot_main , [MAIN_LOOP] 567993635449 | robot_frequency | [217.16541319042773,20,216.73213855874167]
robot_main , [CONTROLLER] 567993635449 | speed_controller | [0.0,0.0,-1.22021484375,0.6713157593871826]
robot_main , [MAIN_LOOP] 567993635500 | robot_frequency | [217.0950271752037,31,216.73213855874167]
robot_main , [CONTROLLER] 567993635500 | speed_controller | [0.0,0.0,-0.2952880859375,0.727618783729408]
robot_main , [CONTROLLER] 567993635500 | stability_controller | [0.727618783729408,0.5474383318445982,5.0232866815332]
robot_main , [MAIN_LOOP] 567993635551 | robot_frequency | [217.03464896323845,42,216.73213855874167]
robot_main , [CONTROLLER] 567993635551 | speed_controller | [0.0,0.0,-0.3095703125,0.7262719500596674]
robot_main , [CONTROLLER] 567993635449 | stability_controller | [0.6713157593871826,0.5963900132635379,-23.53144843635089]
robot_main , [MAIN_LOOP] 567993635601 | robot_frequency | [217.0858907864814,53,216.73213855874167]
robot_main , [CONTROLLER] 567993635601 | speed_controller | [0.0,0.0,-1.29296875,0.6615063708748447]
robot_main , [CONTROLLER] 567993635601 | stability_controller | [0.6615063708748447,0.6273898132766599,-49.37874948506326]
robot_main , [MAIN_LOOP] 567993635652 | robot_frequency | [217.13089113411147,64,216.73213855874167]
robot_main , [CONTROLLER] 567993635652 | speed_controller | [0.0,0.0,-1.2119140625,0.6630141003590204]
robot_main , [CONTROLLER] 567993635652 | stability_controller | [0.6630141003590204,0.5937419615621762,13.34503166314622]
robot_main , [MAIN_LOOP] 567993635703 | robot_frequency | [217.13975156706226,75,216.73213855874167]
robot_main , [CONTROLLER] 567993635703 | speed_controller | [0.0,0.0,0.25927734375,0.7550472015270341]
robot_main , [CONTROLLER] 567993635703 | stability_controller | [0.7550472015270341,0.5518631953877751,21.014915456294588]
robot_main , [MAIN_LOOP] 567993635753 | robot_frequency | [217.12470740373638,86,216.73213855874167]
robot_main , [CONTROLLER] 567993635753 | speed_controller | [0.0,0.0,1.27685546875,0.8222585169334331]
robot_main , [CONTROLLER] 567993635753 | stability_controller | [0.8222585169334331,0.5585275137613082,8.075486151190558]
robot_main , [MAIN_LOOP] 567993635804 | robot_frequency | [217.09455293229138,97,216.73213855874167]
robot_main , [CONTROLLER] 567993635804 | speed_controller | [0.0,0.0,2.0126953125,0.8735171747018019]
robot_main , [CONTROLLER] 567993635804 | stability_controller | [0.8735171747018019,0.5740917663257902,8.67398213074025]
robot_main , [MAIN_LOOP] 567993635855 | robot_frequency | [213.3090952738382,7,217.10250975520088]
robot_main , [CONTROLLER] 567993635855 | speed_controller | [0.0,0.0,2.4462890625,0.9070229985494068]
robot_main , [CONTROLLER] 567993635855 | stability_controller | [0.9070229985494068,0.578839889859694,29.075261337541164]
robot_main , [MAIN_LOOP] 567993635906 | robot_frequency | [215.68607675828514,18,217.10250975520088]
robot_main , [CONTROLLER] 567993635906 | speed_controller | [0.0,0.0,2.5712890625,0.9223539242650284]
robot_main , [CONTROLLER] 567993635906 | stability_controller | [0.9223539242650284,0.6413849336375785,-16.033819378379317]
robot_main , [MAIN_LOOP] 567993635957 | robot_frequency | [216.212163644389,29,217.10250975520088]
robot_main , [CONTROLLER] 567993635957 | speed_controller | [0.0,0.0,1.14794921875,0.836829498446036]
robot_main , [CONTROLLER] 567993635957 | stability_controller | [0.836829498446036,0.7207778449952312,-22.422223784146347]
robot_main , [MAIN_LOOP] 567993636007 | robot_frequency | [216.2325110535578,40,217.10250975520088]
robot_main , [CONTROLLER] 567993636007 | speed_controller | [0.0,0.0,-0.14495849609375,0.7556981983215744]
robot_main , [CONTROLLER] 567993636007 | stability_controller | [0.7556981983215744,0.7432643349320367,-5.620865973130928]
robot_main , [MAIN_LOOP] 567993636058 | robot_frequency | [216.41461245120107,51,217.10250975520088]
robot_main , [CONTROLLER] 567993636058 | speed_controller | [0.0,0.0,-0.57177734375,0.7275357299536342]
robot_main , [CONTROLLER] 567993636058 | stability_controller | [0.7275357299536342,0.7526133772079883,-8.375772729962081]
robot_main , [MAIN_LOOP] 567993636109 | robot_frequency | [216.21346115157178,62,217.10250975520088]
robot_main , [CONTROLLER] 567993636109 | speed_controller | [0.0,0.0,-1.6708984375,0.6545340040514936]
robot_main , [CONTROLLER] 567993636109 | stability_controller | [0.6545340040514936,0.7815392513867052,-11.047478190971713]
robot_main , [MAIN_LOOP] 567993636160 | robot_frequency | [216.33854728943288,73,217.10250975520088]
robot_main , [CONTROLLER] 567993636160 | speed_controller | [0.0,0.0,-2.1611328125,0.6180980298649745]
robot_main , [CONTROLLER] 567993636160 | stability_controller | [0.6180980298649745,0.7613019279136921,-19.71951244234329]
robot_main , [MAIN_LOOP] 567993636211 | robot_frequency | [216.4030843375221,84,217.10250975520088]
robot_main , [CONTROLLER] 567993636211 | speed_controller | [0.0,0.0,-2.0322265625,0.6203215666364638]
robot_main , [CONTROLLER] 567993636211 | stability_controller | [0.6203215666364638,0.719987952483095,12.468032940321724]
robot_main , [MAIN_LOOP] 567993636261 | robot_frequency | [216.42498306767394,95,217.10250975520088]
robot_main , [CONTROLLER] 567993636261 | speed_controller | [0.0,0.0,-0.6875,0.7022008588312536]
robot_main , [CONTROLLER] 567993636261 | stability_controller | [0.7022008588312536,0.6643238822468449,28.23499647900913]
robot_main , [MAIN_LOOP] 567993636312 | robot_frequency | [216.93745893313675,5,216.4687465173009]
robot_main , [CONTROLLER] 567993636312 | speed_controller | [0.0,0.0,0.02072906494140625,0.7465398019507322]
robot_main , [CONTROLLER] 567993636312 | stability_controller | [0.7465398019507322,0.6744328324162044,-19.634997251321046]
robot_main , [MAIN_LOOP] 567993636363 | robot_frequency | [216.07965544333598,16,216.4687465173009]
robot_main , [CONTROLLER] 567993636363 | speed_controller | [0.0,0.0,0.21734619140625,0.759207720752418]
robot_main , [CONTROLLER] 567993636363 | stability_controller | [0.759207720752418,0.6504644808685507,17.816783807200643]
robot_main , [MAIN_LOOP] 567993636414 | robot_frequency | [216.57764624505037,27,216.4687465173009]
robot_main , [CONTROLLER] 567993636414 | speed_controller | [0.0,0.0,1.13134765625,0.8190999660659782]
robot_main , [CONTROLLER] 567993636414 | stability_controller | [0.8190999660659782,0.6364633650553129,9.490447321024908]
robot_main , [MAIN_LOOP] 567993636464 | robot_frequency | [216.7910878046237,38,216.4687465173009]
robot_main , [CONTROLLER] 567993636464 | speed_controller | [0.0,0.0,1.21728515625,0.8281015014090426]
robot_main , [CONTROLLER] 567993636464 | stability_controller | [0.8281015014090426,0.6761857060066508,4.366024990479654]
robot_main , [MAIN_LOOP] 567993636515 | robot_frequency | [216.90728354784602,49,216.4687465173009]
robot_main , [CONTROLLER] 567993636515 | speed_controller | [0.0,0.0,1.05810546875,0.8210577010669131]
robot_main , [CONTROLLER] 567993636515 | stability_controller | [0.8210577010669131,0.6925473965244431,-1.0728248063361936]
robot_main , [MAIN_LOOP] 567993636566 | robot_frequency | [216.9757492691708,60,216.4687465173009]
robot_main , [CONTROLLER] 567993636566 | speed_controller | [0.0,0.0,1.42724609375,0.8477434143222254]
robot_main , [CONTROLLER] 567993636566 | stability_controller | [0.8477434143222254,0.6885297408269138,6.545574982445036]
robot_main , [MAIN_LOOP] 567993636616 | robot_frequency | [217.01533010323286,71,216.4687465173009]
robot_main , [CONTROLLER] 567993636616 | speed_controller | [0.0,0.0,1.20849609375,0.8378186886476087]
robot_main , [CONTROLLER] 567993636616 | stability_controller | [0.8378186886476087,0.7351816103074685,-13.82538303221446]
robot_main , [MAIN_LOOP] 567993636667 | robot_frequency | [216.786455803868,82,216.4687465173009]
robot_main , [CONTROLLER] 567993636667 | speed_controller | [0.0,0.0,0.76806640625,0.8122005385030262]
robot_main , [CONTROLLER] 567993636667 | stability_controller | [0.8122005385030262,0.744884987549634,1.5159676826927262]
robot_main , [MAIN_LOOP] 567993636718 | robot_frequency | [216.7353660287931,93,216.4687465173009]
robot_main , [CONTROLLER] 567993636718 | speed_controller | [0.0,0.0,0.689453125,0.8091294347918211]
robot_main , [CONTROLLER] 567993636718 | stability_controller | [0.8091294347918211,0.7510086942108591,4.8455367094881625]
robot_main , [MAIN_LOOP] 567993636769 | robot_frequency | [217.3944138477401,3,216.6754566281814]
robot_main , [CONTROLLER] 567993636769 | speed_controller | [0.0,0.0,0.15716552734375,0.7766838034954617]
robot_main , [CONTROLLER] 567993636769 | stability_controller | [0.7766838034954617,0.7859392729919447,-9.528166239719228]
robot_main , [MAIN_LOOP] 567993636820 | robot_frequency | [217.43826838582623,14,216.6754566281814]
robot_main , [CONTROLLER] 567993636820 | speed_controller | [0.0,0.0,-0.4647216796875,0.736644959346053]
robot_main , [CONTROLLER] 567993636820 | stability_controller | [0.736644959346053,0.7891015902212755,-0.21416651811691223]
robot_main , [MAIN_LOOP] 567993636871 | robot_frequency | [216.87506450968317,25,216.6754566281814]
robot_main , [CONTROLLER] 567993636871 | speed_controller | [0.0,0.0,-0.58154296875,0.7276815686143636]
robot_main , [CONTROLLER] 567993636871 | stability_controller | [0.7276815686143636,0.7769268642980666,4.299277805533182]
robot_main , [MAIN_LOOP] 567993636921 | robot_frequency | [217.01770485173526,36,216.6754566281814]
robot_main , [CONTROLLER] 567993636921 | speed_controller | [0.0,0.0,-0.29248046875,0.7448931022400176]
robot_main , [CONTROLLER] 567993636921 | stability_controller | [0.7448931022400176,0.7612704743728334,6.9982936739339765]
robot_main , [MAIN_LOOP] 567993636972 | robot_frequency | [216.78873125238735,47,216.6754566281814]
robot_main , [CONTROLLER] 567993636972 | speed_controller | [0.0,0.0,0.3238525390625,0.7840328222674093]
robot_main , [CONTROLLER] 567993636972 | stability_controller | [0.7840328222674093,0.7355455246713802,28.76159846685848]
robot_main , [MAIN_LOOP] 567993637023 | robot_frequency | [216.83748406806907,58,216.6754566281814]
robot_main , [CONTROLLER] 567993637023 | speed_controller | [0.0,0.0,0.998291015625,0.8287018956497145]
robot_main , [CONTROLLER] 567993637023 | stability_controller | [0.8287018956497145,0.7258039311115306,12.21433844256953]
robot_main , [MAIN_LOOP] 567993637074 | robot_frequency | [216.74775562625595,69,216.6754566281814]
robot_main , [CONTROLLER] 567993637074 | speed_controller | [0.0,0.0,0.888427734375,0.8249966924496644]
