LOGGING STARTED
robot_main , [MAIN_LOOP] 567993632583 | kalman_calibration | [3.5283488797369102,-0.01332052738414592]
robot_main , [CONTROLLER] 567993637273 | speed_controller | [0.0,0.0,-0.8824462890625,-0.1537260877151857]
robot_main , [CONTROLLER] 567993637273 | stability_controller | [-0.1537260877151857,208.8728503431384,-3342.204416187987]
robot_main , [MAIN_LOOP] 567993637326 | robot_frequency | [152.1054895394106,8,152.18316170260695]
robot_main , [CONTROLLER] 567993637326 | speed_controller | [0.0,0.0,0.0,-0.09769074835971696]
robot_main , [CONTROLLER] 567993637326 | stability_controller | [-0.09769074835971696,205.19690141521554,-2259.270450988615]
robot_main , [MAIN_LOOP] 567993637378 | robot_frequency | [152.7909076484083,16,152.18316170260695]
robot_main , [CONTROLLER] 567993637378 | speed_controller | [0.0,0.0,0.0,-0.09769074835971696]
robot_main , [CONTROLLER] 567993637378 | stability_controller | [-0.09769074835971696,202.343317481225,-3259.9233638269193]
robot_main , [MAIN_LOOP] 567993637430 | robot_frequency | [152.5204629445796,24,152.18316170260695]
robot_main , [CONTROLLER] 567993637430 | speed_controller | [0.0,0.0,0.0,-0.09926272690360201]
robot_main , [CONTROLLER] 567993637430 | stability_controller | [-0.09926272690360201,198.53756594981644,-1874.9461710360235]
robot_main , [MAIN_LOOP] 567993637483 | robot_frequency | [152.75772381819846,32,152.18316170260695]
robot_main , [CONTROLLER] 567993637483 | speed_controller | [0.0,0.0,0.0,-0.10059855672594858]
robot_main , [CONTROLLER] 567993637483 | stability_controller | [-0.10059855672594858,195.6676076275803,-1888.629970998219]
robot_main , [MAIN_LOOP] 567993637536 | robot_frequency | [152.15012227959323,40,152.18316170260695]
robot_main , [CONTROLLER] 567993637536 | speed_controller | [0.0,0.0,0.0,-0.10163284288084833]
robot_main , [CONTROLLER] 567993637536 | stability_controller | [-0.10163284288084833,192.72724945311543,-2909.214888146052]
robot_main , [MAIN_LOOP] 567993637590 | robot_frequency | [151.734752924357,48,152.18316170260695]
robot_main , [CONTROLLER] 567993637590 | speed_controller | [0.0,0.0,0.0,-0.10163284288084833]
robot_main , [CONTROLLER] 567993637590 | stability_controller | [-0.10163284288084833,188.92149972199704,-1595.1823362943176]
robot_main , [MAIN_LOOP] 567993637643 | robot_frequency | [151.78588777023342,56,152.18316170260695]
robot_main , [CONTROLLER] 567993637643 | speed_controller | [0.0,0.0,-2.3896484375,-0.2544466174597037]
robot_main , [CONTROLLER] 567993637643 | stability_controller | [-0.2544466174597037,186.14970116961752,-2188.015643482962]
robot_main , [MAIN_LOOP] 567993637695 | robot_frequency | [152.00210362590633,64,152.18316170260695]
robot_main , [CONTROLLER] 567993637695 | speed_controller | [0.0,0.0,0.0,-0.10393982884340221]
robot_main , [CONTROLLER] 567993637695 | stability_controller | [-0.10393982884340221,183.3935648150372,-2392.4714723567386]
robot_main , [MAIN_LOOP] 567993637747 | robot_frequency | [151.96568914352093,72,152.18316170260695]
robot_main , [CONTROLLER] 567993637747 | speed_controller | [0.0,0.0,0.0,-0.10545224569417769]
robot_main , [CONTROLLER] 567993637747 | stability_controller | [-0.10545224569417769,179.65873320879348,-2093.138844037254]
robot_main , [MAIN_LOOP] 567993637800 | robot_frequency | [151.97995817551237,80,152.18316170260695]
robot_main , [CONTROLLER] 567993637800 | speed_controller | [0.0,0.0,0.0,-0.10637513018358731]
robot_main , [CONTROLLER] 567993637800 | stability_controller | [-0.10637513018358731,176.8651697921569,-2876.5005623872894]
robot_main , [MAIN_LOOP] 567993637853 | robot_frequency | [151.99146633635863,88,152.18316170260695]
robot_main , [CONTROLLER] 567993637853 | speed_controller | [0.0,0.0,0.0,-0.10637513018358731]
robot_main , [CONTROLLER] 567993637853 | stability_controller | [-0.10637513018358731,173.2858904961889,-1658.2931552603059]
robot_main , [MAIN_LOOP] 567993637906 | robot_frequency | [151.96912054731624,96,152.18316170260695]
robot_main , [CONTROLLER] 567993637906 | speed_controller | [0.0,0.0,0.0,-0.10784013265738031]
robot_main , [CONTROLLER] 567993637906 | stability_controller | [-0.10784013265738031,170.64129559072822,-2787.940207264972]
robot_main , [MAIN_LOOP] 567993637958 | robot_frequency | [153.23536276136932,3,151.93856142419742]
robot_main , [CONTROLLER] 567993637958 | speed_controller | [0.0,0.0,0.0,-0.10917189836682518]
robot_main , [CONTROLLER] 567993637958 | stability_controller | [-0.10917189836682518,168.007258527359,-2436.707217312359]
robot_main , [MAIN_LOOP] 567993638010 | robot_frequency | [153.47665948824206,11,151.93856142419742]
robot_main , [CONTROLLER] 567993638010 | speed_controller | [0.0,0.0,0.0,-0.10917189836682518]
robot_main , [CONTROLLER] 567993638010 | stability_controller | [-0.10917189836682518,165.4494797064115,-2655.8390447446764]
robot_main , [MAIN_LOOP] 567993638062 | robot_frequency | [153.48559440666932,19,151.93856142419742]
robot_main , [CONTROLLER] 567993638062 | speed_controller | [0.0,0.0,0.0,-0.10922913775609049]
robot_main , [CONTROLLER] 567993638062 | stability_controller | [-0.10922913775609049,162.10143902368947,-1944.6909306593968]
robot_main , [MAIN_LOOP] 567993638115 | robot_frequency | [152.79148479791232,27,151.93856142419742]
robot_main , [CONTROLLER] 567993638115 | speed_controller | [0.0,0.0,0.0,-0.11011454850451263]
robot_main , [CONTROLLER] 567993638115 | stability_controller | [-0.11011454850451263,159.56742464299967,-2594.1122790952036]
robot_main , [MAIN_LOOP] 567993638168 | robot_frequency | [152.47087988119787,35,151.93856142419742]
robot_main , [CONTROLLER] 567993638168 | speed_controller | [0.0,0.0,0.0,-0.11005188948501746]
robot_main , [CONTROLLER] 567993638168 | stability_controller | [-0.11005188948501746,156.1656262311359,-1375.3497638668348]
robot_main , [MAIN_LOOP] 567993638220 | robot_frequency | [152.66861457335045,43,151.93856142419742]
robot_main , [CONTROLLER] 567993638220 | speed_controller | [0.0,0.0,0.0,-0.11012767743914173]
robot_main , [CONTROLLER] 567993638220 | stability_controller | [-0.11012767743914173,153.60014942762166,-1794.5196097138833]
robot_main , [MAIN_LOOP] 567993638273 | robot_frequency | [152.61348099041308,51,151.93856142419742]
robot_main , [CONTROLLER] 567993638273 | speed_controller | [0.0,0.0,0.0,-0.1119747295274983]
robot_main , [CONTROLLER] 567993638273 | stability_controller | [-0.1119747295274983,151.02985217388556,-1917.541758080399]
robot_main , [MAIN_LOOP] 567993638325 | robot_frequency | [152.73056765279628,59,151.93856142419742]
robot_main , [CONTROLLER] 567993638325 | speed_controller | [0.0,0.0,0.0,-0.11306467232551676]
robot_main , [CONTROLLER] 567993638325 | stability_controller | [-0.11306467232551676,147.68107273572008,-1542.7376399588052]
robot_main , [MAIN_LOOP] 567993638377 | robot_frequency | [152.764455693683,67,151.93856142419742]
robot_main , [CONTROLLER] 567993638377 | speed_controller | [0.0,0.0,0.0,-0.11306467232551676]
robot_main , [CONTROLLER] 567993638377 | stability_controller | [-0.11306467232551676,145.24410719810157,-2357.1051163640996]
robot_main , [MAIN_LOOP] 567993638429 | robot_frequency | [152.79413048177162,75,151.93856142419742]
robot_main , [CONTROLLER] 567993638429 | speed_controller | [0.0,0.0,-1.69287109375,-0.22203057811398774]
robot_main , [CONTROLLER] 567993638429 | stability_controller | [-0.22203057811398774,142.1116766798072,-1710.7953150174794]
robot_main , [MAIN_LOOP] 567993638482 | robot_frequency | [152.85630368530497,83,151.93856142419742]
robot_main , [CONTROLLER] 567993638482 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638482 | stability_controller | [-0.1144662730445607,139.82579678557522,-2300.333992764356]
robot_main , [MAIN_LOOP] 567993638535 | robot_frequency | [152.8503954069996,91,151.93856142419742]
robot_main , [CONTROLLER] 567993638535 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638535 | stability_controller | [-0.1144662730445607,137.6002728465998,-2249.8561983930385]
robot_main , [MAIN_LOOP] 567993638588 | robot_frequency | [152.59864653725887,99,151.93856142419742]
robot_main , [CONTROLLER] 567993638588 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638588 | stability_controller | [-0.1144662730445607,134.68587662437122,-1408.3759206273362]
robot_main , [MAIN_LOOP] 567993638640 | robot_frequency | [151.59768910037212,6,152.6031884329953]
robot_main , [CONTROLLER] 567993638640 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638640 | stability_controller | [-0.1144662730445607,132.51676921105056,-2161.2252415734524]
robot_main , [MAIN_LOOP] 567993638692 | robot_frequency | [152.73236509284274,14,152.6031884329953]
robot_main , [CONTROLLER] 567993638692 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638692 | stability_controller | [-0.1144662730445607,130.39209842277242,-2126.578058982065]
robot_main , [MAIN_LOOP] 567993638746 | robot_frequency | [152.77848893705698,22,152.6031884329953]
robot_main , [CONTROLLER] 567993638746 | speed_controller | [0.0,0.0,0.0,-0.1144662730445607]
robot_main , [CONTROLLER] 567993638746 | stability_controller | [-0.1144662730445607,128.24761555660677,-2082.2635264479395]
robot_main , [MAIN_LOOP] 567993638799 | robot_frequency | [151.46421213786007,30,152.6031884329953]
robot_main , [CONTROLLER] 567993638799 | speed_controller | [0.0,0.0,0.0,-0.11527748836143746]
robot_main , [CONTROLLER] 567993638799 | stability_controller | [-0.11527748836143746,125.4111219801208,-2038.5689854041061]
robot_main , [MAIN_LOOP] 567993638852 | robot_frequency | [151.49341545500087,38,152.6031884329953]
robot_main , [CONTROLLER] 567993638852 | speed_controller | [0.0,0.0,0.0,-0.11518972268269226]
robot_main , [CONTROLLER] 567993638852 | stability_controller | [-0.11518972268269226,122.65540807189414,-527.149561141023]
robot_main , [MAIN_LOOP] 567993638904 | robot_frequency | [151.7606315104708,46,152.6031884329953]
robot_main , [CONTROLLER] 567993638904 | speed_controller | [0.0,0.0,0.0,-0.11610397649753668]
robot_main , [CONTROLLER] 567993638904 | stability_controller | [-0.11610397649753668,120.62947785751072,-1452.1748715201893]
robot_main , [MAIN_LOOP] 567993638959 | robot_frequency | [151.16697099750343,54,152.6031884329953]
robot_main , [CONTROLLER] 567993638959 | speed_controller | [0.0,0.0,0.0,-0.11670565613800954]
robot_main , [CONTROLLER] 567993638959 | stability_controller | [-0.11670565613800954,117.9384342083079,-536.0831446243283]
robot_main , [MAIN_LOOP] 567993639011 | robot_frequency | [151.36053830208013,62,152.6031884329953]
robot_main , [CONTROLLER] 567993639011 | speed_controller | [0.0,0.0,0.0,-0.11725085566704456]
robot_main , [CONTROLLER] 567993639011 | stability_controller | [-0.11725085566704456,115.98099305445608,-1886.7183477374351]
robot_main , [MAIN_LOOP] 567993639064 | robot_frequency | [151.34227484142195,70,152.6031884329953]
robot_main , [CONTROLLER] 567993639064 | speed_controller | [0.0,0.0,0.0,-0.11734931448281805]
robot_main , [CONTROLLER] 567993639064 | stability_controller | [-0.11734931448281805,114.06518260015187,-1839.1069687520362]
robot_main , [MAIN_LOOP] 567993639117 | robot_frequency | [151.3463137638265,78,152.6031884329953]
robot_main , [CONTROLLER] 567993639117 | speed_controller | [0.0,0.0,0.20074462890625,-0.10525775242985491]
robot_main , [CONTROLLER] 567993639117 | stability_controller | [-0.10525775242985491,112.17820153278751,-1836.5861668669224]
robot_main , [MAIN_LOOP] 567993639170 | robot_frequency | [151.4279290265895,86,152.6031884329953]
robot_main , [CONTROLLER] 567993639170 | speed_controller | [0.0,0.0,-1.1630859375,-0.19238589563446384]
robot_main , [CONTROLLER] 567993639170 | stability_controller | [-0.19238589563446384,109.65253757790754,-1297.4192668648636]
robot_main , [MAIN_LOOP] 567993639222 | robot_frequency | [151.57532401586738,94,152.6031884329953]
robot_main , [CONTROLLER] 567993639222 | speed_controller | [0.0,0.0,0.0,-0.11852993860321384]
robot_main , [CONTROLLER] 567993639222 | stability_controller | [-0.11852993860321384,107.81204524107444,-1741.5432735079578]
robot_main , [MAIN_LOOP] 567993639275 | robot_frequency | [153.25613155482387,1,151.5440613414318]
robot_main , [CONTROLLER] 567993639275 | speed_controller | [0.0,0.0,0.0,-0.11852993860321384]
robot_main , [CONTROLLER] 567993639275 | stability_controller | [-0.11852993860321384,105.40397119332243,-864.2661628188529]
robot_main , [MAIN_LOOP] 567993639327 | robot_frequency | [152.99440609372877,9,151.5440613414318]
robot_main , [CONTROLLER] 567993639327 | speed_controller | [0.0,0.0,0.0,-0.1187455668630364]
robot_main , [CONTROLLER] 567993639327 | stability_controller | [-0.1187455668630364,103.67339309692738,-1675.0418353593157]
robot_main , [MAIN_LOOP] 567993639379 | robot_frequency | [153.14027377910563,17,151.5440613414318]
robot_main , [CONTROLLER] 567993639379 | speed_controller | [0.0,0.0,0.0,-0.1187455668630364]
robot_main , [CONTROLLER] 567993639379 | stability_controller | [-0.1187455668630364,102.03045677075939,-1731.1446253358567]
robot_main , [MAIN_LOOP] 567993639432 | robot_frequency | [152.83132181720913,25,151.5440613414318]
robot_main , [CONTROLLER] 567993639432 | speed_controller | [0.0,0.0,0.0,-0.1187455668630364]
robot_main , [CONTROLLER] 567993639432 | stability_controller | [-0.1187455668630364,99.77989248555983,-817.5707335172747]
robot_main , [MAIN_LOOP] 567993639484 | robot_frequency | [152.74715526026938,33,151.5440613414318]
robot_main , [CONTROLLER] 567993639484 | speed_controller | [0.0,0.0,0.0,-0.1187455668630364]
robot_main , [CONTROLLER] 567993639484 | stability_controller | [-0.1187455668630364,98.10596498862927,-1590.7447341900486]
robot_main , [MAIN_LOOP] 567993639537 | robot_frequency | [152.64811384834923,41,151.5440613414318]
robot_main , [CONTROLLER] 567993639537 | speed_controller | [0.0,0.0,0.0,-0.1190715601734928]
robot_main , [CONTROLLER] 567993639537 | stability_controller | [-0.1190715601734928,95.87954760603208,-798.9983935635321]
robot_main , [MAIN_LOOP] 567993639590 | robot_frequency | [152.37093073478957,49,151.5440613414318]
robot_main , [CONTROLLER] 567993639590 | speed_controller | [0.0,0.0,0.0,-0.12005786311331848]
robot_main , [CONTROLLER] 567993639590 | stability_controller | [-0.12005786311331848,94.17024883540158,-1221.5866640782829]
robot_main , [MAIN_LOOP] 567993639644 | robot_frequency | [151.98273062220179,57,151.5440613414318]
robot_main , [CONTROLLER] 567993639644 | speed_controller | [0.0,0.0,0.0,-0.12069377966326374]
robot_main , [CONTROLLER] 567993639644 | stability_controller | [-0.12069377966326374,91.969132426564,-902.1064990956836]
robot_main , [MAIN_LOOP] 567993639696 | robot_frequency | [152.06995592466137,65,151.5440613414318]
robot_main , [CONTROLLER] 567993639696 | speed_controller | [0.0,0.0,0.0,-0.12069377966326374]
robot_main , [CONTROLLER] 567993639696 | stability_controller | [-0.12069377966326374,90.3118329318809,-823.7352763609327]
robot_main , [MAIN_LOOP] 567993639748 | robot_frequency | [152.22366742141975,73,151.5440613414318]
robot_main , [CONTROLLER] 567993639748 | speed_controller | [0.0,0.0,0.0,-0.12069377966326374]
robot_main , [CONTROLLER] 567993639748 | stability_controller | [-0.12069377966326374,88.6542630352922,-936.5694888759253]
robot_main , [MAIN_LOOP] 567993639801 | robot_frequency | [152.13870727843562,81,151.5440613414318]
robot_main , [CONTROLLER] 567993639801 | speed_controller | [0.0,0.0,-0.9462890625,-0.18163751227463307]
robot_main , [CONTROLLER] 567993639801 | stability_controller | [-0.18163751227463307,86.51213013100055,-921.1840851642851]
robot_main , [MAIN_LOOP] 567993639854 | robot_frequency | [152.14118093425333,89,151.5440613414318]
robot_main , [CONTROLLER] 567993639854 | speed_controller | [0.0,0.0,0.0,-0.12139163743996505]
robot_main , [CONTROLLER] 567993639854 | stability_controller | [-0.12139163743996505,84.89392122309702,-1368.6829736473708]
robot_main , [MAIN_LOOP] 567993639906 | robot_frequency | [152.1539451522693,97,151.5440613414318]
robot_main , [CONTROLLER] 567993639906 | speed_controller | [0.0,0.0,0.0,-0.12178388222820104]
robot_main , [CONTROLLER] 567993639906 | stability_controller | [-0.12178388222820104,82.84291335862842,-869.7582781582598]
robot_main , [MAIN_LOOP] 567993639961 | robot_frequency | [153.56943132431664,4,152.19298638473086]
robot_main , [CONTROLLER] 567993639961 | speed_controller | [0.0,0.0,0.0,-0.12185187136107742]
robot_main , [CONTROLLER] 567993639961 | stability_controller | [-0.12185187136107742,81.36156030703512,-1316.38222981724]
robot_main , [MAIN_LOOP] 567993640013 | robot_frequency | [153.21487216860763,12,152.19298638473086]
robot_main , [CONTROLLER] 567993640013 | speed_controller | [0.0,0.0,-0.8974609375,-0.1792501003412126]
robot_main , [CONTROLLER] 567993640013 | stability_controller | [-0.1792501003412126,79.45058652314026,-957.8177961317458]
